Date/Time,Document Title,Document Url,respuesta_Adjudicatario,respuesta_Importe total,respuesta_Tipo de gasto
2014-04-17 20:14,DGC 1875 2010,http://www.documentcloud.org/documents/1090815-dgc-1875-2010.html,,,
2014-04-17 20:15,DGC 1386 2011,http://www.documentcloud.org/documents/1092223-dgc-1386-2011.html,,,
2014-04-18 09:23,DGC 1914 2011,http://www.documentcloud.org/documents/1092760-dgc-1914-2011.html,Honorable Senado de la Nación,1922.5,Gastos de protocolo y ceremonial
2014-04-18 09:24,DGC 1386 2011,http://www.documentcloud.org/documents/1092223-dgc-1386-2011.html,,,
2014-04-18 09:25,DGC 689 2012,http://www.documentcloud.org/documents/955331-dgc-689-2012.html,,,
2014-04-18 09:26,DGC 154 2011,http://www.documentcloud.org/documents/1090986-dgc-154-2011.html,,,
2014-04-18 09:27,DGC 103 2010,http://www.documentcloud.org/documents/1089071-dgc-103-2010.html,Turismo Sendas de Arturo Omar Genty,1750.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-18 09:28,DGC 1168 2011,http://www.documentcloud.org/documents/1092004-dgc-1168-2011.html,,,
2014-04-18 09:43,DGC 619 2011,http://www.documentcloud.org/documents/1091452-dgc-619-2011.html,Honorable Senado de la Nación,3961.84,Viáticos para agentes
2014-04-18 09:48,DGC 1156 2011,http://www.documentcloud.org/documents/1091992-dgc-1156-2011.html,Honorable Senado de la Nación,26835.45,Caja chica
2014-04-18 09:49,DGC 591 2011,http://www.documentcloud.org/documents/1091424-dgc-591-2011.html,CATA Internacional - Cooperativa Andina de Transporte Automotor LTDA,31388.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-18 09:57,DGC 2213 2012,http://www.documentcloud.org/documents/957883-dgc-2213-2012.html,Honorable Senado de la Nación,7403.6,Viáticos y gastos
2014-04-18 10:00,DGC 1993 2012,http://www.documentcloud.org/documents/957564-dgc-1993-2012.html,Honorable Senado de la Nación,7403.6,Viáticos y gastos
2014-04-18 10:05,DGC 1033 2012,http://www.documentcloud.org/documents/956133-dgc-1033-2012.html,Honorable Senado de la Nación,5758.4,Viáticos para agentes
2014-04-18 10:09,DGC 796 2011,http://www.documentcloud.org/documents/1091630-dgc-796-2011.html,Honorable Senado de la Nación,1309.5,Viáticos para agentes
2014-04-18 10:10,DGC 1599 2012,http://www.documentcloud.org/documents/956953-dgc-1599-2012.html,Coviares S.A. - Au La Plata,252.6,Servicio de transporte y/o traslado
2014-04-18 11:12,DGC 2027 2011,http://www.documentcloud.org/documents/1092876-dgc-2027-2011.html,Metrogas S.A.,23.06,Pago de facturas y/o cuotas
2014-04-18 15:54,DGC 1929 2012,http://www.documentcloud.org/documents/957450-dgc-1929-2012.html,,,
2014-04-18 15:59,DGC 1033 2010,http://www.documentcloud.org/documents/1089974-dgc-1033-2010.html,,,
2014-04-18 16:01,DGC 2413 2011,http://www.documentcloud.org/documents/1093283-dgc-2413-2011.html,,,
2014-04-18 16:03,DGC 46 2010,http://www.documentcloud.org/documents/1089015-dgc-46-2010.html,,,
2014-04-18 16:05,DGC 581 2011,http://www.documentcloud.org/documents/1091414-dgc-581-2011.html,,,
2014-04-18 16:08,DGC 1206 2010,http://www.documentcloud.org/documents/1090148-dgc-1206-2010.html,,,
2014-04-18 16:13,DGC 765 2012,http://www.documentcloud.org/documents/955532-dgc-765-2012.html,,,
2014-04-18 16:15,DGC 630 2011,http://www.documentcloud.org/documents/1091463-dgc-630-2011.html,,,
2014-04-18 16:18,DGC 508 2010,http://www.documentcloud.org/documents/1089473-dgc-508-2010.html,,,
2014-04-18 16:20,DGC 2551 2011,http://www.documentcloud.org/documents/1093415-dgc-2551-2011.html,,,
2014-04-18 16:22,DGC 1945 2011,http://www.documentcloud.org/documents/1092792-dgc-1945-2011.html,,,
2014-04-18 16:24,DGC 2297 2011,http://www.documentcloud.org/documents/1093166-dgc-2297-2011.html,,,
2014-04-18 16:26,DGC 1156 2010,http://www.documentcloud.org/documents/1090097-dgc-1156-2010.html,,,
2014-04-18 16:28,DGC 1146 2010,http://www.documentcloud.org/documents/1090087-dgc-1146-2010.html,,,
2014-04-18 16:29,DGC 364 2012,http://www.documentcloud.org/documents/954591-dgc-364-2012.html,,,
2014-04-18 16:32,DGC 233 2010,http://www.documentcloud.org/documents/1089200-dgc-233-2010.html,,,
2014-04-18 16:36,DGC 216 2010,http://www.documentcloud.org/documents/1089183-dgc-216-2010.html,,,
2014-04-18 16:38,DGC 335 2011,http://www.documentcloud.org/documents/1091167-dgc-335-2011.html,,,
2014-04-19 08:30,DGC 1559 2011,http://www.documentcloud.org/documents/1092399-dgc-1559-2011.html,Honorable Senado de la Nación,2646.74,Servicio de comidas
2014-04-19 08:32,DGC 1030 2011,http://www.documentcloud.org/documents/1091864-dgc-1030-2011.html,Honorable Senado de la Nación,2768.4,Viáticos para agentes
2014-04-19 08:33,DGC 1675 2011,http://www.documentcloud.org/documents/1092518-dgc-1675-2011.html,Honorable Senado de la Nación,6921.0,Viáticos para agentes
2014-04-19 08:37,DGC 453 2011,http://www.documentcloud.org/documents/1091286-dgc-453-2011.html,Honorable Senado de la Nación,2971.3,Viáticos para agentes
2014-04-19 08:38,DGC 855 2011,http://www.documentcloud.org/documents/1091689-dgc-855-2011.html,Honorable Senado de la Nación,923.9,Adquisición de repuestos y accesorios
2014-04-19 08:39,DGC 2528 2011,http://www.documentcloud.org/documents/1093391-dgc-2528-2011.html,Turismo Sendas de Arturo Omar Genty,1275.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-19 08:41,DGC 1114 2012,http://www.documentcloud.org/documents/956265-dgc-1114-2012.html,Honorable Senado de la Nación,4318.8,Viáticos para agentes
2014-04-19 08:50,DGC 2157 2011,http://www.documentcloud.org/documents/1093024-dgc-2157-2011.html,Honorable Senado de la Nación,4152.8,Viáticos para agentes
2014-04-19 08:52,DGC 1590 2011,http://www.documentcloud.org/documents/1092433-dgc-1590-2011.html,Honorable Senado de la Nación,24577.18,Caja chica
2014-04-19 08:56,DGC 2394 2011,http://www.documentcloud.org/documents/1093264-dgc-2394-2011.html,ENTE COOPERADOR LEY 23.412 de la Dir. Nac. del Resgistro Oficial,2304.0,Publicidad y propaganda
2014-04-19 09:00,DGC 1625 2012,http://www.documentcloud.org/documents/956992-dgc-1625-2012.html,Honorable Senado de la Nación,10800.0,Otros N.E.P.
2014-04-19 09:04,DGC 284 2012,http://www.documentcloud.org/documents/954454-dgc-284-2012.html,Honorable Senado de la Nación,4318.8,Viáticos para agentes
2014-04-19 09:07,DGC 1962 2011,http://www.documentcloud.org/documents/1092810-dgc-1962-2011.html,Honorable Senado de la Nación,3740.8,Viáticos para agentes
2014-04-19 09:10,DGC 1345 2012,http://www.documentcloud.org/documents/956592-dgc-1345-2012.html,Honorable Senado de la Nación,11516.8,Viáticos para agentes
2014-04-19 09:13,DGC 571 2012,http://www.documentcloud.org/documents/955019-dgc-571-2012.html,Honorable Senado de la Nación,1439.6,Viáticos para agentes
2014-04-19 09:16,DGC 805 2011,http://www.documentcloud.org/documents/1091639-dgc-805-2011.html,Honorable Senado de la Nación,7920.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-19 09:19,DGC 1272 2011,http://www.documentcloud.org/documents/1092108-dgc-1272-2011.html,Honorable Senado de la Nación,4962.3,Viáticos para agentes
2014-04-19 09:21,DGC 1329 2012,http://www.documentcloud.org/documents/956570-dgc-1329-2012.html,Honorable Senado de la Nación,9200.0,Mantenimiento y reparación de vehículos
2014-04-19 09:23,DGC 364 2012,http://www.documentcloud.org/documents/954591-dgc-364-2012.html,Honorable Senado de la Nación,1439.6,Viáticos para agentes
2014-04-19 09:25,DGC 1506 2012,http://www.documentcloud.org/documents/956820-dgc-1506-2012.html,Honorable Senado de la Nación,5552.7,Viáticos para agentes
2014-04-19 09:40,DGC 1473 2011,http://www.documentcloud.org/documents/1092313-dgc-1473-2011.html,Honorable Senado de la Nación,25401.05,Caja chica
2014-04-19 09:43,DGC 670 2012,http://www.documentcloud.org/documents/955302-dgc-670-2012.html,Honorable Senado de la Nación,4318.8,Viáticos para agentes
2014-04-19 09:45,DGC 1509 2012,http://www.documentcloud.org/documents/956825-dgc-1509-2012.html,Honorable Senado de la Nación,48077.87,Viáticos para agentes
2014-04-19 09:46,DGC 2511 2011,http://www.documentcloud.org/documents/1093382-dgc-2511-2011.html,Servicio de comedor - Honorable Senado de la Nación ,183.0,Gastos de protocolo y ceremonial
2014-04-19 09:48,DGC 2478 2011,http://www.documentcloud.org/documents/1093349-dgc-2478-2011.html,Honorable Senado de la Nación,8528.8,Viáticos para agentes
2014-04-19 09:49,DGC 374 2011,http://www.documentcloud.org/documents/1091206-dgc-374-2011.html,ENTE COOPERADOR LEY 23.412 de la Dir. Nac. del Resgistro Oficial,1743.0,Publicidad y propaganda
2014-04-19 09:51,DGC 2529 2011,http://www.documentcloud.org/documents/1093392-dgc-2529-2011.html,Honorable Senado de la Nación,27098.75,Caja chica
2014-04-19 09:53,DGC 185 2011,http://www.documentcloud.org/documents/1091017-dgc-185-2011.html,Honorable Senado de la Nación,1920.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-19 09:54,DGC 2367 2011,http://www.documentcloud.org/documents/1093237-dgc-2367-2011.html,Empresa Que Bus de Gonzalez Tarabelli S.R.L.,34884.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-19 09:55,DGC 2010 2012,http://www.documentcloud.org/documents/957590-dgc-2010-2012.html,Telefonica Moviles SA,27175.49,"Servicio de telefonía, telex y telefax"
2014-04-19 09:57,DGC 2200 2012,http://www.documentcloud.org/documents/957865-dgc-2200-2012.html,Honorable Senado de la Nación,7403.6,Viáticos y gastos
2014-04-19 09:59,DGC 167 2012,http://www.documentcloud.org/documents/954102-dgc-167-2012.html,Honorable Senado de la Nación,5758.4,Viáticos para agentes
2014-04-19 10:00,DGC 777 2011,http://www.documentcloud.org/documents/1091611-dgc-777-2011.html,Honorable Senado de la Nación,3961.84,Viáticos para agentes
2014-04-19 10:02,DGC 2051 2011,http://www.documentcloud.org/documents/1092900-dgc-2051-2011.html,Honorable Senado de la Nación,26683.95,Caja chica
2014-04-19 10:03,DGC 442 2011,http://www.documentcloud.org/documents/1091274-dgc-442-2011.html,Balut Hnos. S.R.L.,9103.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-19 10:05,DGC 842 2012,http://www.documentcloud.org/documents/955749-dgc-842-2012.html,Honorable Senado de la Nación,28693.17,Caja chica
2014-04-19 10:07,DGC 1155 2012,http://www.documentcloud.org/documents/956324-dgc-1155-2012.html,Honorable Senado de la Nación,26616.88,Caja chica
2014-04-19 10:08,DGC 615 2012,http://www.documentcloud.org/documents/955147-dgc-615-2012.html,Expreso Tigre Iguazu S.R.L.,3811.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-19 10:09,DGC 508 2011,http://www.documentcloud.org/documents/1091341-dgc-508-2011.html,Honorable Senado de la Nación,990.46,Viáticos para agentes
2014-04-19 10:13,DGC 967 2011,http://www.documentcloud.org/documents/1091801-dgc-967-2011.html,Honorable Senado de la Nación,22094.76,Caja chica
2014-04-19 10:16,DGC 942 2011,http://www.documentcloud.org/documents/1091776-dgc-942-2011.html,Honorable Senado de la Nación,3961.84,Viáticos para agentes
2014-04-19 10:18,DGC 1852 2011,http://www.documentcloud.org/documents/1092698-dgc-1852-2011.html,Honorable Senado de la Nación,4152.6,Viáticos para agentes
2014-04-19 10:22,DGC 638 2012,http://www.documentcloud.org/documents/955211-dgc-638-2012.html,Honorable Senado de la Nación,1439.6,Viáticos para agentes
2014-04-19 10:22,DGC 609 2011,http://www.documentcloud.org/documents/1091442-dgc-609-2011.html,Honorable Senado de la Nación,870.1,Gastos de protocolo y ceremonial
2014-04-19 10:23,DGC 921 2011,http://www.documentcloud.org/documents/1091755-dgc-921-2011.html,Tus Transportes Unidos del Sud S.R.L.,2888.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-19 10:24,DGC 487 2011,http://www.documentcloud.org/documents/1091320-dgc-487-2011.html,La Veloz del Norte S.A.,8049.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-19 10:27,DGC 1094 2012,http://www.documentcloud.org/documents/956235-dgc-1094-2012.html,Honorable Senado de la Nación,5758.4,Viáticos para agentes
2014-04-19 10:29,DGC 611 2011,http://www.documentcloud.org/documents/1091444-dgc-611-2011.html,Honorable Senado de la Nación,1980.92,Viáticos para agentes
2014-04-19 10:31,DGC 974 2012,http://www.documentcloud.org/documents/956040-dgc-974-2012.html,Honorable Senado de la Nación,7198.0,Viáticos para agentes
2014-04-19 10:32,DGC 1588 2011,http://www.documentcloud.org/documents/1092431-dgc-1588-2011.html,El Pingüino  SRL,290.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-19 10:33,DGC 2297 2011,http://www.documentcloud.org/documents/1093166-dgc-2297-2011.html,La Veloz del Norte S.A.,9572.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-19 11:20,DGC 624 2011,http://www.documentcloud.org/documents/1091457-dgc-624-2011.html,Honorable Senado de la Nación,3961.84,Viáticos para agentes
2014-04-19 11:21,DGC 443 2012,http://www.documentcloud.org/documents/954780-dgc-443-2012.html,,,
2014-04-19 11:22,DGC 325 2010,http://www.documentcloud.org/documents/1089292-dgc-325-2010.html,,,
2014-04-19 11:23,DGC 469 2011,http://www.documentcloud.org/documents/1091302-dgc-469-2011.html,,,
2014-04-19 11:24,DGC 1784 2011,http://www.documentcloud.org/documents/1092628-dgc-1784-2011.html,Honorable Senado de la Nación,1402.8,Viáticos para agentes
2014-04-19 11:50,DGC 2362 2011,http://www.documentcloud.org/documents/1093232-dgc-2362-2011.html,,,
2014-04-19 17:16,DGC 2582 2011,http://www.documentcloud.org/documents/1093445-dgc-2582-2011.html,,,
2014-04-19 17:16,DGC 2166 2012,http://www.documentcloud.org/documents/957815-dgc-2166-2012.html,,,
2014-04-19 17:18,DGC 2494 2011,http://www.documentcloud.org/documents/1093365-dgc-2494-2011.html,,,
2014-04-19 17:19,DGC 60 2010,http://www.documentcloud.org/documents/1089028-dgc-60-2010.html,,,
2014-04-19 17:21,DGC 520 2012,http://www.documentcloud.org/documents/954897-dgc-520-2012.html,,,
2014-04-19 17:24,DGC 520 2010,http://www.documentcloud.org/documents/1089485-dgc-520-2010.html,,,
2014-04-19 17:25,DGC 1986 2012,http://www.documentcloud.org/documents/957553-dgc-1986-2012.html,,,
2014-04-19 17:26,DGC 874 2012,http://www.documentcloud.org/documents/955843-dgc-874-2012.html,,,
2014-04-19 17:27,DGC 1204 2010,http://www.documentcloud.org/documents/1090146-dgc-1204-2010.html,,,
2014-04-19 17:28,DGC 744 2011,http://www.documentcloud.org/documents/1091578-dgc-744-2011.html,,,
2014-04-19 17:29,DGC 2159 2011,http://www.documentcloud.org/documents/1093026-dgc-2159-2011.html,,,
2014-04-19 17:30,DGC 1990 2012,http://www.documentcloud.org/documents/957560-dgc-1990-2012.html,,,
2014-04-19 17:31,DGC 1743 2010,http://www.documentcloud.org/documents/1090683-dgc-1743-2010.html,,,
2014-04-19 17:32,DGC 741 2011,http://www.documentcloud.org/documents/1091575-dgc-741-2011.html,,,
2014-04-19 17:33,DGC 94 2011,http://www.documentcloud.org/documents/1090926-dgc-94-2011.html,,,
2014-04-19 17:35,DGC 452 2011,http://www.documentcloud.org/documents/1091285-dgc-452-2011.html,,,
2014-04-19 17:37,DGC 1458 2012,http://www.documentcloud.org/documents/956751-dgc-1458-2012.html,,,
2014-04-19 18:42,DGC 332 2010,http://www.documentcloud.org/documents/1089299-dgc-332-2010.html,,,
2014-04-19 18:43,DGC 268 2011,http://www.documentcloud.org/documents/1091100-dgc-268-2011.html,,,
2014-04-19 18:44,DGC 1420 2010,http://www.documentcloud.org/documents/1090361-dgc-1420-2010.html,Servicio de comedor - Honorable Senado de la Nación ,9560.0,Gastos de protocolo y ceremonial
2014-04-19 18:46,DGC 2211 2011,http://www.documentcloud.org/documents/1093080-dgc-2211-2011.html,,,
2014-04-19 18:47,DGC 2547 2011,http://www.documentcloud.org/documents/1093411-dgc-2547-2011.html,,,
2014-04-19 19:34,DGC 622 2011,http://www.documentcloud.org/documents/1091455-dgc-622-2011.html,Honorable Senado de la Nación,4999.7,Gastos de protocolo y ceremonial
2014-04-19 19:37,DGC 17 2012,http://www.documentcloud.org/documents/953650-dgc-17-2012.html,,,
2014-04-19 19:37,DGC 2430 2011,http://www.documentcloud.org/documents/1093301-dgc-2430-2011.html,,,
2014-04-19 19:38,DGC 982 2010,http://www.documentcloud.org/documents/1089920-dgc-982-2010.html,,,
2014-04-19 20:12,DGC 2042 2012,http://www.documentcloud.org/documents/957642-dgc-2042-2012.html,,,
2014-04-19 20:14,DGC 572 2011,http://www.documentcloud.org/documents/1091405-dgc-572-2011.html,,,
2014-04-19 20:19,DGC 2391 2011,http://www.documentcloud.org/documents/1093261-dgc-2391-2011.html,Sierras Cordobesas S.A.,765.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-20 07:03,DGC 1049 2011,http://www.documentcloud.org/documents/1091883-dgc-1049-2011.html,Honorable Senado de la Nación,3961.84,Viáticos para agentes
2014-04-20 09:27,DGC 1321 2012,http://www.documentcloud.org/documents/956559-dgc-1321-2012.html,,,
2014-04-20 09:29,DGC 1228 2011,http://www.documentcloud.org/documents/1092064-dgc-1228-2011.html,,,
2014-04-20 09:30,DGC 241 2011,http://www.documentcloud.org/documents/1091073-dgc-241-2011.html,,,
2014-04-20 09:30,DGC 740 2012,http://www.documentcloud.org/documents/955467-dgc-740-2012.html,Honorable Senado de la Nación,5758.4,Viáticos para agentes
2014-04-20 09:31,DGC 164 2010,http://www.documentcloud.org/documents/1089131-dgc-164-2010.html,,,
2014-04-20 16:16,DGC 1764 2011,http://www.documentcloud.org/documents/1092608-dgc-1764-2011.html,Honorable Senado de la Nación,3740.8,Viáticos para agentes
2014-04-20 16:17,DGC 488 2011,http://www.documentcloud.org/documents/1091321-dgc-488-2011.html,Honorable Senado de la Nación,4525.34,Gastos por desarraigo
2014-04-20 21:03,DGC 34 2010,http://www.documentcloud.org/documents/1089003-dgc-34-2010.html,,,
2014-04-20 21:06,DGC 947 2012,http://www.documentcloud.org/documents/955998-dgc-947-2012.html,Honorable Senado de la Nación,4318.8,Viáticos para agentes
2014-04-20 21:08,DGC 1200 2010,http://www.documentcloud.org/documents/1090142-dgc-1200-2010.html,,,
2014-04-20 21:13,DGC 1556 2012,http://www.documentcloud.org/documents/956891-dgc-1556-2012.html,,,
2014-04-20 21:13,DGC 2544 2011,http://www.documentcloud.org/documents/1093407-dgc-2544-2011.html,,,
2014-04-20 21:15,DGC 527 2010,http://www.documentcloud.org/documents/1089492-dgc-527-2010.html,,,
2014-04-20 21:16,DGC 1796 2011,http://www.documentcloud.org/documents/1092640-dgc-1796-2011.html,,,
2014-04-20 21:18,DGC 2025 2012,http://www.documentcloud.org/documents/957615-dgc-2025-2012.html,,,
2014-04-20 21:19,DGC 1957 2012,http://www.documentcloud.org/documents/957492-dgc-1957-2012.html,,,
2014-04-20 21:20,DGC 1465 2011,http://www.documentcloud.org/documents/1092305-dgc-1465-2011.html,,,
2014-04-20 21:22,DGC 525 2010,http://www.documentcloud.org/documents/1089490-dgc-525-2010.html,,,
2014-04-20 21:23,DGC 1104 2011,http://www.documentcloud.org/documents/1091940-dgc-1104-2011.html,,,
2014-04-20 21:25,DGC 947 2010,http://www.documentcloud.org/documents/1089884-dgc-947-2010.html,,,
2014-04-20 21:26,DGC 1393 2011,http://www.documentcloud.org/documents/1092230-dgc-1393-2011.html,,,
2014-04-21 06:14,DGC 78 2012,http://www.documentcloud.org/documents/953829-dgc-78-2012.html,Honorable Senado de la Nación,8637.6,Viáticos para agentes
2014-04-21 07:45,DGC 1538 2012,http://www.documentcloud.org/documents/956867-dgc-1538-2012.html,Caruso Salvador,4580.0,Servicio de custodia
2014-04-21 07:47,DGC 1485 2011,http://www.documentcloud.org/documents/1092325-dgc-1485-2011.html,Honorable Senado de la Nación,1384.2,Viáticos y gastos
2014-04-21 07:50,DGC 569 2010,http://www.documentcloud.org/documents/1089534-dgc-569-2010.html,Honorable Senado de la Nación,3961.84,Viáticos para agentes
2014-04-21 07:53,DGC 166 2012,http://www.documentcloud.org/documents/954100-dgc-166-2012.html,Honorable Senado de la Nación,1439.6,Viáticos para agentes
2014-04-21 08:56,DGC 2228 2012,http://www.documentcloud.org/documents/957905-dgc-2228-2012.html,,,
2014-04-21 09:12,DGC 2479 2011,http://www.documentcloud.org/documents/1093350-dgc-2479-2011.html,,,
2014-04-21 09:19,DGC 1012 2010,http://www.documentcloud.org/documents/1089953-dgc-1012-2010.html,,,
2014-04-21 09:23,DGC 956 2010,http://www.documentcloud.org/documents/1089893-dgc-956-2010.html,,,
2014-04-21 09:34,DGC 487 2010,http://www.documentcloud.org/documents/1089452-dgc-487-2010.html,,,
2014-04-21 09:46,DGC 1561 2011,http://www.documentcloud.org/documents/1092401-dgc-1561-2011.html,Servicio de comedor - Honorable Senado de la Nación ,2476.0,Gastos de protocolo y ceremonial
2014-04-21 09:46,DGC 489 2011,http://www.documentcloud.org/documents/1091322-dgc-489-2011.html,Honorable Senado de la Nación,25088.6,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-21 09:47,DGC 1724 2011,http://www.documentcloud.org/documents/1092568-dgc-1724-2011.html,Empresa Marilao S.R.L.,311.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-21 09:52,DGC 437 2010,http://www.documentcloud.org/documents/1089402-dgc-437-2010.html,AT Consultores Ing. Alejandro A.Traverso,5590.0,Honorario por servicios prestados
2014-04-21 09:56,DGC 1735 2010,http://www.documentcloud.org/documents/1090675-dgc-1735-2010.html,,,
2014-04-21 09:59,DGC 526 2010,http://www.documentcloud.org/documents/1089491-dgc-526-2010.html,,,
2014-04-21 10:05,DGC 339 2010,http://www.documentcloud.org/documents/1089306-dgc-339-2010.html,,,
2014-04-21 10:07,DGC 11 2010,http://www.documentcloud.org/documents/1088980-dgc-11-2010.html,,,
2014-04-21 10:09,DGC 1312 2011,http://www.documentcloud.org/documents/1092148-dgc-1312-2011.html,,,
2014-04-21 10:14,DGC 540 2012,http://www.documentcloud.org/documents/954926-dgc-540-2012.html,,,
2014-04-21 10:17,DGC 587 2010,http://www.documentcloud.org/documents/1089551-dgc-587-2010.html,,,
2014-04-21 10:26,DGC 556 2010,http://www.documentcloud.org/documents/1089521-dgc-556-2010.html,,,
2014-04-21 10:31,DGC 1694 2010,http://www.documentcloud.org/documents/1090634-dgc-1694-2010.html,,,
2014-04-21 10:36,DGC 1191 2010,http://www.documentcloud.org/documents/1090132-dgc-1191-2010.html,,,
2014-04-21 10:50,DGC 18 2012,http://www.documentcloud.org/documents/953653-dgc-18-2012.html,,,
2014-04-21 10:54,DGC 1038 2010,http://www.documentcloud.org/documents/1089979-dgc-1038-2010.html,,,
2014-04-21 10:58,DGC 1170 2012,http://www.documentcloud.org/documents/956345-dgc-1170-2012.html,,,
2014-04-21 11:02,DGC 1060 2010,http://www.documentcloud.org/documents/1090001-dgc-1060-2010.html,,,
2014-04-21 11:05,DGC 2092 2011,http://www.documentcloud.org/documents/1092958-dgc-2092-2011.html,,,
2014-04-21 11:11,DGC 2416 2011,http://www.documentcloud.org/documents/1093286-dgc-2416-2011.html,,,
2014-04-21 11:14,DGC 81 2011,http://www.documentcloud.org/documents/1090913-dgc-81-2011.html,,,
2014-04-21 11:16,DGC 546 2011,http://www.documentcloud.org/documents/1091379-dgc-546-2011.html,,,
2014-04-21 11:16,DGC 767 2011,http://www.documentcloud.org/documents/1091601-dgc-767-2011.html,,,
2014-04-21 11:19,DGC 1829 2012,http://www.documentcloud.org/documents/957295-dgc-1829-2012.html,,,
2014-04-21 11:21,DGC 1906 2012,http://www.documentcloud.org/documents/957418-dgc-1906-2012.html,,,
2014-04-21 11:25,DGC 834 2012,http://www.documentcloud.org/documents/955725-dgc-834-2012.html,Nueva Chevallier S.A,23437.0,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-21 11:25,DGC 1711 2011,http://www.documentcloud.org/documents/1092554-dgc-1711-2011.html,,,
2014-04-21 11:27,DGC 1202 2012,http://www.documentcloud.org/documents/956389-dgc-1202-2012.html,,,
2014-04-21 11:28,DGC 608 2010,http://www.documentcloud.org/documents/1089572-dgc-608-2010.html,,,
2014-04-21 11:29,DGC 111 2012,http://www.documentcloud.org/documents/953924-dgc-111-2012.html,,,
2014-04-21 11:29,DGC 500 2010,http://www.documentcloud.org/documents/1089465-dgc-500-2010.html,,,
2014-04-21 11:29,DGC 234 2010,http://www.documentcloud.org/documents/1089201-dgc-234-2010.html,Sol S.A. Líneas Aéreas,19779.33,"Pasajes aéreos, terrestres, tasas y otros"
2014-04-21 11:32,DGC 16 2012,http://www.documentcloud.org/documents/953647-dgc-16-2012.html,,,
2014-04-21 11:34,DGC 1531 2012,http://www.documentcloud.org/documents/956857-dgc-1531-2012.html,,,
2014-04-21 11:36,DGC 844 2011,http://www.documentcloud.org/documents/1091678-dgc-844-2011.html,,,
2014-04-21 11:39,DGC 1328 2011,http://www.documentcloud.org/documents/1092165-dgc-1328-2011.html,,,
2014-04-21 11:42,DGC 2037 2012,http://www.documentcloud.org/documents/957633-dgc-2037-2012.html,,,
2014-04-21 11:45,DGC 2063 2011,http://www.documentcloud.org/documents/1092929-dgc-2063-2011.html,Honorable Senado de la Nación,13220.71,Viáticos para agentes
2014-04-21 11:47,DGC 459 2011,http://www.documentcloud.org/documents/1091292-dgc-459-2011.html,,,
2014-04-21 11:52,DGC 888 2012,http://www.documentcloud.org/documents/955887-dgc-888-2012.html,,,
2014-04-21 12:40,DGC 483 2010,http://www.documentcloud.org/documents/1089448-dgc-483-2010.html,,,
2014-04-21 12:42,DGC 871 2012,http://www.documentcloud.org/documents/955834-dgc-871-2012.html,,,
2014-04-21 12:44,DGC 1269 2011,http://www.documentcloud.org/documents/1092105-dgc-1269-2011.html,,,
2014-04-21 12:45,DGC 138 2011,http://www.documentcloud.org/documents/1090970-dgc-138-2011.html,Edesur- Empresa Distribuidora Sur S.A,8006.73,"Pago suministro agua, energía y/o gas"
2014-04-21 12:48,DGC 1189 2010,http://www.documentcloud.org/documents/1090130-dgc-1189-2010.html,,,
2014-04-21 12:55,DGC 1832 2011,http://www.documentcloud.org/documents/1092677-dgc-1832-2011.html,,,
2014-04-21 13:10,DGC 1041 2010,http://www.documentcloud.org/documents/1089982-dgc-1041-2010.html,,,
2014-04-21 13:21,DGC 154 2011,http://www.documentcloud.org/documents/1090986-dgc-154-2011.html,,,
2014-04-21 13:24,DGC 943 2010,http://www.documentcloud.org/documents/1089880-dgc-943-2010.html,,,
2014-04-21 16:36,DGC 2187 2012,http://www.documentcloud.org/documents/957846-dgc-2187-2012.html,,,
2014-04-21 16:40,DGC 1233 2011,http://www.documentcloud.org/documents/1092069-dgc-1233-2011.html,,,
2014-04-21 16:42,DGC 941 2011,http://www.documentcloud.org/documents/1091775-dgc-941-2011.html,,,
2014-04-21 16:44,DGC 1088 2012,http://www.documentcloud.org/documents/956225-dgc-1088-2012.html,Honorable Senado de la Nación,30582.48,Viáticos para agentes
2014-04-21 20:13,DGC 1752 2011,http://www.documentcloud.org/documents/1092596-dgc-1752-2011.html,,,
2014-04-21 20:32,DGC 159 2011,http://www.documentcloud.org/documents/1090991-dgc-159-2011.html,,,
2014-04-21 20:35,DGC 16 2012,http://www.documentcloud.org/documents/953647-dgc-16-2012.html,,,
2014-04-21 21:25,DGC 1010 2010,http://www.documentcloud.org/documents/1089951-dgc-1010-2010.html,,,
2014-04-21 21:28,DGC 1136 2010,http://www.documentcloud.org/documents/1090077-dgc-1136-2010.html,,,
